Entity,Code,Day,Total confirmed cases of COVID-19 (Johns Hopkins),Total confirmed cases of COVID-19 (WHO),Total confirmed cases of COVID-19,142582-annotations
Germany,DEU,1/22/2020,0,,,
Germany,DEU,1/23/2020,0,,,
Germany,DEU,1/24/2020,0,,,
Germany,DEU,1/25/2020,0,,,
Germany,DEU,1/26/2020,0,,,
Germany,DEU,1/27/2020,1,,,
Germany,DEU,1/28/2020,4,1,1,
Germany,DEU,1/29/2020,4,4,4,
Germany,DEU,1/30/2020,4,4,4,
Germany,DEU,1/31/2020,5,5,5,
Germany,DEU,2/1/2020,8,7,7,
Germany,DEU,2/2/2020,10,8,8,
Germany,DEU,2/3/2020,12,10,9,
Germany,DEU,2/4/2020,12,12,11,
Germany,DEU,2/5/2020,12,12,11,
Germany,DEU,2/6/2020,12,12,11,
Germany,DEU,2/7/2020,13,13,12,
Germany,DEU,2/8/2020,13,14,13,
Germany,DEU,2/9/2020,14,14,13,
Germany,DEU,2/10/2020,14,14,13,
Germany,DEU,2/11/2020,16,14,13,
Germany,DEU,2/12/2020,16,16,15,
Germany,DEU,2/13/2020,16,16,15,
Germany,DEU,2/14/2020,16,16,15,
Germany,DEU,2/15/2020,16,16,15,
Germany,DEU,2/16/2020,16,16,15,
Germany,DEU,2/17/2020,16,16,15,
Germany,DEU,2/18/2020,16,16,15,
Germany,DEU,2/19/2020,16,16,15,
Germany,DEU,2/20/2020,16,16,15,
Germany,DEU,2/21/2020,16,16,15,
Germany,DEU,2/22/2020,16,16,15,
Germany,DEU,2/23/2020,16,16,15,
Germany,DEU,2/24/2020,16,16,15,
Germany,DEU,2/25/2020,17,16,15,
Germany,DEU,2/26/2020,27,18,17,
Germany,DEU,2/27/2020,46,21,21,
Germany,DEU,2/28/2020,48,26,47,
Germany,DEU,2/29/2020,79,57,57,
Germany,DEU,3/1/2020,130,57,111,
Germany,DEU,3/2/2020,159,129,129,
Germany,DEU,3/3/2020,196,157,157,
Germany,DEU,3/4/2020,262,196,196,
Germany,DEU,3/5/2020,482,262,262,
Germany,DEU,3/6/2020,670,534,400,
Germany,DEU,3/7/2020,799,639,684,
Germany,DEU,3/8/2020,1040,795,847,
Germany,DEU,3/9/2020,1176,1112,902,
Germany,DEU,3/10/2020,1457,1139,1139,
Germany,DEU,3/11/2020,1908,1296,1296,
Germany,DEU,3/12/2020,2078,1567,1567,
Germany,DEU,3/13/2020,3675,2369,2369,
Germany,DEU,3/14/2020,4585,3062,3062,
Germany,DEU,3/15/2020,5795,3795,3795,
Germany,DEU,3/16/2020,7272,4838,4838,
Germany,DEU,3/17/2020,9257,6012,6012,
Ghana,GHA,1/22/2020,0,,,
Ghana,GHA,1/23/2020,0,,,
Ghana,GHA,1/24/2020,0,,,
Ghana,GHA,1/25/2020,0,,,
Ghana,GHA,1/26/2020,0,,,
Ghana,GHA,1/27/2020,0,,,
Ghana,GHA,1/28/2020,0,,,
Ghana,GHA,1/29/2020,0,,,
Ghana,GHA,1/30/2020,0,,,
Ghana,GHA,1/31/2020,0,,,
Ghana,GHA,2/1/2020,0,,,
Ghana,GHA,2/2/2020,0,,,
Ghana,GHA,2/3/2020,0,,,
Ghana,GHA,2/4/2020,0,,,
Ghana,GHA,2/5/2020,0,,,
Ghana,GHA,2/6/2020,0,,,
Ghana,GHA,2/7/2020,0,,,
Ghana,GHA,2/8/2020,0,,,
Ghana,GHA,2/9/2020,0,,,
Ghana,GHA,2/10/2020,0,,,
Ghana,GHA,2/11/2020,0,,,
Ghana,GHA,2/12/2020,0,,,
Ghana,GHA,2/13/2020,0,,,
Ghana,GHA,2/14/2020,0,,,
Ghana,GHA,2/15/2020,0,,,
Ghana,GHA,2/16/2020,0,,,
Ghana,GHA,2/17/2020,0,,,
Ghana,GHA,2/18/2020,0,,,
Ghana,GHA,2/19/2020,0,,,
Ghana,GHA,2/20/2020,0,,,
Ghana,GHA,2/21/2020,0,,,
Ghana,GHA,2/22/2020,0,,,
Ghana,GHA,2/23/2020,0,,,
Ghana,GHA,2/24/2020,0,,,
Ghana,GHA,2/25/2020,0,,,
Ghana,GHA,2/26/2020,0,,,
Ghana,GHA,2/27/2020,0,,,
Ghana,GHA,2/28/2020,0,,,
Ghana,GHA,2/29/2020,0,,,
Ghana,GHA,3/1/2020,0,,,
Ghana,GHA,3/2/2020,0,,,
Ghana,GHA,3/3/2020,0,,,
Ghana,GHA,3/4/2020,0,,,
Ghana,GHA,3/5/2020,0,,,
Ghana,GHA,3/6/2020,0,,,
Ghana,GHA,3/7/2020,0,,,
Ghana,GHA,3/8/2020,0,,,
Ghana,GHA,3/9/2020,0,,,
Ghana,GHA,3/10/2020,0,,,
Ghana,GHA,3/11/2020,0,,,
Ghana,GHA,3/12/2020,0,,,
Ghana,GHA,3/13/2020,0,,2,
Ghana,GHA,3/14/2020,3,1,,
Ghana,GHA,3/15/2020,6,2,2,
Ghana,GHA,3/16/2020,6,2,2,
Ghana,GHA,3/17/2020,7,6,6,
Gibraltar,GIB,1/22/2020,0,,,
Gibraltar,GIB,1/23/2020,0,,,
Gibraltar,GIB,1/24/2020,0,,,
Gibraltar,GIB,1/25/2020,0,,,
Gibraltar,GIB,1/26/2020,0,,,
Gibraltar,GIB,1/27/2020,0,,,
Gibraltar,GIB,1/28/2020,0,,,
Gibraltar,GIB,1/29/2020,0,,,
Gibraltar,GIB,1/30/2020,0,,,
Gibraltar,GIB,1/31/2020,0,,,
Gibraltar,GIB,2/1/2020,0,,,
Gibraltar,GIB,2/2/2020,0,,,
Gibraltar,GIB,2/3/2020,0,,,
Gibraltar,GIB,2/4/2020,0,,,
Gibraltar,GIB,2/5/2020,0,,,
Gibraltar,GIB,2/6/2020,0,,,
Gibraltar,GIB,2/7/2020,0,,,
Gibraltar,GIB,2/8/2020,0,,,
Gibraltar,GIB,2/9/2020,0,,,
Gibraltar,GIB,2/10/2020,0,,,
Gibraltar,GIB,2/11/2020,0,,,
Gibraltar,GIB,2/12/2020,0,,,
Gibraltar,GIB,2/13/2020,0,,,
Gibraltar,GIB,2/14/2020,0,,,
Gibraltar,GIB,2/15/2020,0,,,
Gibraltar,GIB,2/16/2020,0,,,
Gibraltar,GIB,2/17/2020,0,,,
Gibraltar,GIB,2/18/2020,0,,,
Gibraltar,GIB,2/19/2020,0,,,
Gibraltar,GIB,2/20/2020,0,,,
Gibraltar,GIB,2/21/2020,0,,,
Gibraltar,GIB,2/22/2020,0,,,
Gibraltar,GIB,2/23/2020,0,,,
Gibraltar,GIB,2/24/2020,0,,,
Gibraltar,GIB,2/25/2020,0,,,
Gibraltar,GIB,2/26/2020,0,,,
Gibraltar,GIB,2/27/2020,0,,,
Gibraltar,GIB,2/28/2020,0,,,
Gibraltar,GIB,2/29/2020,0,,,
Gibraltar,GIB,3/1/2020,0,,,
Gibraltar,GIB,3/2/2020,0,,,
Gibraltar,GIB,3/3/2020,0,,,
Gibraltar,GIB,3/4/2020,1,,,
Gibraltar,GIB,3/5/2020,1,1,,
Gibraltar,GIB,3/6/2020,1,1,,
Gibraltar,GIB,3/7/2020,1,1,,
Gibraltar,GIB,3/8/2020,1,1,,
Gibraltar,GIB,3/9/2020,1,1,,
Gibraltar,GIB,3/10/2020,1,1,,
Gibraltar,GIB,3/11/2020,1,1,,
Gibraltar,GIB,3/12/2020,1,1,,
Gibraltar,GIB,3/13/2020,1,1,,
Gibraltar,GIB,3/14/2020,1,1,,
Gibraltar,GIB,3/15/2020,1,1,,
Gibraltar,GIB,3/16/2020,1,1,,
Gibraltar,GIB,3/17/2020,3,3,,
Greece,GRC,1/22/2020,0,,,
Greece,GRC,1/23/2020,0,,,
Greece,GRC,1/24/2020,0,,,
Greece,GRC,1/25/2020,0,,,
Greece,GRC,1/26/2020,0,,,
Greece,GRC,1/27/2020,0,,,
Greece,GRC,1/28/2020,0,,,
Greece,GRC,1/29/2020,0,,,
Greece,GRC,1/30/2020,0,,,
Greece,GRC,1/31/2020,0,,,
Greece,GRC,2/1/2020,0,,,
Greece,GRC,2/2/2020,0,,,
Greece,GRC,2/3/2020,0,,,
Greece,GRC,2/4/2020,0,,,
Greece,GRC,2/5/2020,0,,,
Greece,GRC,2/6/2020,0,,,
Greece,GRC,2/7/2020,0,,,
Greece,GRC,2/8/2020,0,,,
Greece,GRC,2/9/2020,0,,,
Greece,GRC,2/10/2020,0,,,
Greece,GRC,2/11/2020,0,,,
Greece,GRC,2/12/2020,0,,,
Greece,GRC,2/13/2020,0,,,
Greece,GRC,2/14/2020,0,,,
Greece,GRC,2/15/2020,0,,,
Greece,GRC,2/16/2020,0,,,
Greece,GRC,2/17/2020,0,,,
Greece,GRC,2/18/2020,0,,,
Greece,GRC,2/19/2020,0,,,
Greece,GRC,2/20/2020,0,,,
Greece,GRC,2/21/2020,0,,,
Greece,GRC,2/22/2020,0,,,
Greece,GRC,2/23/2020,0,,,
Greece,GRC,2/24/2020,0,,,
Greece,GRC,2/25/2020,0,,,
Greece,GRC,2/26/2020,1,,,
Greece,GRC,2/27/2020,3,1,1,
Greece,GRC,2/28/2020,4,3,3,
Greece,GRC,2/29/2020,4,3,4,
Greece,GRC,3/1/2020,7,3,7,
Greece,GRC,3/2/2020,7,7,7,
Greece,GRC,3/3/2020,7,7,,
Greece,GRC,3/4/2020,9,7,,
Greece,GRC,3/5/2020,31,9,10,
Greece,GRC,3/6/2020,45,32,32,
Greece,GRC,3/7/2020,46,32,45,
Greece,GRC,3/8/2020,73,66,66,
Greece,GRC,3/9/2020,73,73,73,
Greece,GRC,3/10/2020,89,73,84,
Greece,GRC,3/11/2020,99,89,90,
Greece,GRC,3/12/2020,99,98,99,
Greece,GRC,3/13/2020,190,98,133,
Greece,GRC,3/14/2020,228,98,190,
Greece,GRC,3/15/2020,331,228,228,
Greece,GRC,3/16/2020,331,331,331,
Greece,GRC,3/17/2020,387,331,352,
Greenland,GRL,1/22/2020,0,,,
Greenland,GRL,1/23/2020,0,,,
Greenland,GRL,1/24/2020,0,,,
Greenland,GRL,1/25/2020,0,,,
Greenland,GRL,1/26/2020,0,,,
Greenland,GRL,1/27/2020,0,,,
Greenland,GRL,1/28/2020,0,,,
Greenland,GRL,1/29/2020,0,,,
Greenland,GRL,1/30/2020,0,,,
Greenland,GRL,1/31/2020,0,,,
Greenland,GRL,2/1/2020,0,,,
Greenland,GRL,2/2/2020,0,,,
Greenland,GRL,2/3/2020,0,,,
Greenland,GRL,2/4/2020,0,,,
Greenland,GRL,2/5/2020,0,,,
Greenland,GRL,2/6/2020,0,,,
Greenland,GRL,2/7/2020,0,,,
Greenland,GRL,2/8/2020,0,,,
Greenland,GRL,2/9/2020,0,,,
Greenland,GRL,2/10/2020,0,,,
Greenland,GRL,2/11/2020,0,,,
Greenland,GRL,2/12/2020,0,,,
Greenland,GRL,2/13/2020,0,,,
Greenland,GRL,2/14/2020,0,,,
Greenland,GRL,2/15/2020,0,,,
Greenland,GRL,2/16/2020,0,,,
Greenland,GRL,2/17/2020,0,,,
Greenland,GRL,2/18/2020,0,,,
Greenland,GRL,2/19/2020,0,,,
Greenland,GRL,2/20/2020,0,,,
Greenland,GRL,2/21/2020,0,,,
Greenland,GRL,2/22/2020,0,,,
Greenland,GRL,2/23/2020,0,,,
Greenland,GRL,2/24/2020,0,,,
Greenland,GRL,2/25/2020,0,,,
Greenland,GRL,2/26/2020,0,,,
Greenland,GRL,2/27/2020,0,,,
Greenland,GRL,2/28/2020,0,,,
Greenland,GRL,2/29/2020,0,,,
Greenland,GRL,3/1/2020,0,,,
Greenland,GRL,3/2/2020,0,,,
Greenland,GRL,3/3/2020,0,,,
Greenland,GRL,3/4/2020,0,,,
Greenland,GRL,3/5/2020,0,,,
Greenland,GRL,3/6/2020,0,,,
Greenland,GRL,3/7/2020,0,,,
Greenland,GRL,3/8/2020,0,,,
Greenland,GRL,3/9/2020,0,,,
Greenland,GRL,3/10/2020,0,,,
Greenland,GRL,3/11/2020,0,,,
Greenland,GRL,3/12/2020,0,,,
Greenland,GRL,3/13/2020,0,,,
Greenland,GRL,3/14/2020,0,,,
Greenland,GRL,3/15/2020,0,,,
Greenland,GRL,3/16/2020,1,,,
Greenland,GRL,3/17/2020,1,,,
Guadeloupe,GLP,1/22/2020,0,,,
Guadeloupe,GLP,1/23/2020,0,,,
Guadeloupe,GLP,1/24/2020,0,,,
Guadeloupe,GLP,1/25/2020,0,,,
Guadeloupe,GLP,1/26/2020,0,,,
Guadeloupe,GLP,1/27/2020,0,,,
Guadeloupe,GLP,1/28/2020,0,,,
Guadeloupe,GLP,1/29/2020,0,,,
Guadeloupe,GLP,1/30/2020,0,,,
Guadeloupe,GLP,1/31/2020,0,,,
Guadeloupe,GLP,2/1/2020,0,,,
Guadeloupe,GLP,2/2/2020,0,,,
Guadeloupe,GLP,2/3/2020,0,,,
Guadeloupe,GLP,2/4/2020,0,,,
Guadeloupe,GLP,2/5/2020,0,,,
Guadeloupe,GLP,2/6/2020,0,,,
Guadeloupe,GLP,2/7/2020,0,,,
Guadeloupe,GLP,2/8/2020,0,,,
Guadeloupe,GLP,2/9/2020,0,,,
Guadeloupe,GLP,2/10/2020,0,,,
Guadeloupe,GLP,2/11/2020,0,,,
Guadeloupe,GLP,2/12/2020,0,,,
Guadeloupe,GLP,2/13/2020,0,,,
Guadeloupe,GLP,2/14/2020,0,,,
Guadeloupe,GLP,2/15/2020,0,,,
Guadeloupe,GLP,2/16/2020,0,,,
Guadeloupe,GLP,2/17/2020,0,,,
Guadeloupe,GLP,2/18/2020,0,,,
Guadeloupe,GLP,2/19/2020,0,,,
Guadeloupe,GLP,2/20/2020,0,,,
Guadeloupe,GLP,2/21/2020,0,,,
Guadeloupe,GLP,2/22/2020,0,,,
Guadeloupe,GLP,2/23/2020,0,,,
Guadeloupe,GLP,2/24/2020,0,,,
Guadeloupe,GLP,2/25/2020,0,,,
Guadeloupe,GLP,2/26/2020,0,,,
Guadeloupe,GLP,2/27/2020,0,,,
Guadeloupe,GLP,2/28/2020,0,,,
Guadeloupe,GLP,2/29/2020,0,,,
Guadeloupe,GLP,3/1/2020,0,,,
Guadeloupe,GLP,3/2/2020,0,,,
Guadeloupe,GLP,3/3/2020,0,,,
Guadeloupe,GLP,3/4/2020,0,,,
Guadeloupe,GLP,3/5/2020,0,,,
Guadeloupe,GLP,3/6/2020,0,,,
Guadeloupe,GLP,3/7/2020,0,,,
Guadeloupe,GLP,3/8/2020,0,,,
Guadeloupe,GLP,3/9/2020,0,,,
Guadeloupe,GLP,3/10/2020,0,,,
Guadeloupe,GLP,3/11/2020,0,,,
Guadeloupe,GLP,3/12/2020,0,,,
Guadeloupe,GLP,3/13/2020,1,,,
Guadeloupe,GLP,3/14/2020,1,1,,
Guadeloupe,GLP,3/15/2020,3,3,,
Guadeloupe,GLP,3/16/2020,6,6,,
Guadeloupe,GLP,3/17/2020,18,18,,
Guam,GUM,3/17/2020,,3,,
Guatemala,GTM,1/22/2020,0,,,
Guatemala,GTM,1/23/2020,0,,,
Guatemala,GTM,1/24/2020,0,,,
Guatemala,GTM,1/25/2020,0,,,
Guatemala,GTM,1/26/2020,0,,,
Guatemala,GTM,1/27/2020,0,,,
Guatemala,GTM,1/28/2020,0,,,
Guatemala,GTM,1/29/2020,0,,,
Guatemala,GTM,1/30/2020,0,,,
Guatemala,GTM,1/31/2020,0,,,
Guatemala,GTM,2/1/2020,0,,,
Guatemala,GTM,2/2/2020,0,,,
Guatemala,GTM,2/3/2020,0,,,
Guatemala,GTM,2/4/2020,0,,,
Guatemala,GTM,2/5/2020,0,,,
Guatemala,GTM,2/6/2020,0,,,
Guatemala,GTM,2/7/2020,0,,,
Guatemala,GTM,2/8/2020,0,,,
Guatemala,GTM,2/9/2020,0,,,
Guatemala,GTM,2/10/2020,0,,,
Guatemala,GTM,2/11/2020,0,,,
Guatemala,GTM,2/12/2020,0,,,
Guatemala,GTM,2/13/2020,0,,,
Guatemala,GTM,2/14/2020,0,,,
Guatemala,GTM,2/15/2020,0,,,
Guatemala,GTM,2/16/2020,0,,,
Guatemala,GTM,2/17/2020,0,,,
Guatemala,GTM,2/18/2020,0,,,
Guatemala,GTM,2/19/2020,0,,,
Guatemala,GTM,2/20/2020,0,,,
Guatemala,GTM,2/21/2020,0,,,
Guatemala,GTM,2/22/2020,0,,,
Guatemala,GTM,2/23/2020,0,,,
Guatemala,GTM,2/24/2020,0,,,
Guatemala,GTM,2/25/2020,0,,,
Guatemala,GTM,2/26/2020,0,,,
Guatemala,GTM,2/27/2020,0,,,
Guatemala,GTM,2/28/2020,0,,,
Guatemala,GTM,2/29/2020,0,,,
Guatemala,GTM,3/1/2020,0,,,
Guatemala,GTM,3/2/2020,0,,,
Guatemala,GTM,3/3/2020,0,,,
Guatemala,GTM,3/4/2020,0,,,
Guatemala,GTM,3/5/2020,0,,,
Guatemala,GTM,3/6/2020,0,,,
Guatemala,GTM,3/7/2020,0,,,
Guatemala,GTM,3/8/2020,0,,,
Guatemala,GTM,3/9/2020,0,,,
Guatemala,GTM,3/10/2020,0,,,
Guatemala,GTM,3/11/2020,0,,,
Guatemala,GTM,3/12/2020,0,,,
Guatemala,GTM,3/13/2020,0,,,
Guatemala,GTM,3/14/2020,1,,,
Guatemala,GTM,3/15/2020,1,,1,
Guatemala,GTM,3/16/2020,2,1,1,
Guatemala,GTM,3/17/2020,6,1,6,
Guernsey,GGY,3/10/2020,,1,,
Guernsey,GGY,3/11/2020,,1,,
Guernsey,GGY,3/12/2020,,1,,
Guernsey,GGY,3/13/2020,,1,,
Guernsey,GGY,3/14/2020,,1,,
Guernsey,GGY,3/15/2020,,1,,
Guernsey,GGY,3/16/2020,,1,,
Guernsey,GGY,3/17/2020,,1,,
Guinea,GIN,1/22/2020,0,,,
Guinea,GIN,1/23/2020,0,,,
Guinea,GIN,1/24/2020,0,,,
Guinea,GIN,1/25/2020,0,,,
Guinea,GIN,1/26/2020,0,,,
Guinea,GIN,1/27/2020,0,,,
Guinea,GIN,1/28/2020,0,,,
Guinea,GIN,1/29/2020,0,,,
Guinea,GIN,1/30/2020,0,,,
Guinea,GIN,1/31/2020,0,,,
Guinea,GIN,2/1/2020,0,,,
Guinea,GIN,2/2/2020,0,,,
Guinea,GIN,2/3/2020,0,,,
Guinea,GIN,2/4/2020,0,,,
Guinea,GIN,2/5/2020,0,,,
Guinea,GIN,2/6/2020,0,,,
Guinea,GIN,2/7/2020,0,,,
Guinea,GIN,2/8/2020,0,,,
Guinea,GIN,2/9/2020,0,,,
Guinea,GIN,2/10/2020,0,,,
Guinea,GIN,2/11/2020,0,,,
Guinea,GIN,2/12/2020,0,,,
Guinea,GIN,2/13/2020,0,,,
Guinea,GIN,2/14/2020,0,,,
Guinea,GIN,2/15/2020,0,,,
Guinea,GIN,2/16/2020,0,,,
Guinea,GIN,2/17/2020,0,,,
Guinea,GIN,2/18/2020,0,,,
Guinea,GIN,2/19/2020,0,,,
Guinea,GIN,2/20/2020,0,,,
Guinea,GIN,2/21/2020,0,,,
Guinea,GIN,2/22/2020,0,,,
Guinea,GIN,2/23/2020,0,,,
Guinea,GIN,2/24/2020,0,,,
Guinea,GIN,2/25/2020,0,,,
Guinea,GIN,2/26/2020,0,,,
Guinea,GIN,2/27/2020,0,,,
Guinea,GIN,2/28/2020,0,,,
Guinea,GIN,2/29/2020,0,,,
Guinea,GIN,3/1/2020,0,,,
Guinea,GIN,3/2/2020,0,,,
Guinea,GIN,3/3/2020,0,,,
Guinea,GIN,3/4/2020,0,,,
Guinea,GIN,3/5/2020,0,,,
Guinea,GIN,3/6/2020,0,,,
Guinea,GIN,3/7/2020,0,,,
Guinea,GIN,3/8/2020,0,,,
Guinea,GIN,3/9/2020,0,,,
Guinea,GIN,3/10/2020,0,,,
Guinea,GIN,3/11/2020,0,,,
Guinea,GIN,3/12/2020,0,,,
Guinea,GIN,3/13/2020,1,,,
Guinea,GIN,3/14/2020,1,1,1,
Guinea,GIN,3/15/2020,1,1,1,
Guinea,GIN,3/16/2020,1,1,,
Guinea,GIN,3/17/2020,1,1,1,
Guyana,GUY,1/22/2020,0,,,
Guyana,GUY,1/23/2020,0,,,
Guyana,GUY,1/24/2020,0,,,
Guyana,GUY,1/25/2020,0,,,
Guyana,GUY,1/26/2020,0,,,
Guyana,GUY,1/27/2020,0,,,
Guyana,GUY,1/28/2020,0,,,
Guyana,GUY,1/29/2020,0,,,
Guyana,GUY,1/30/2020,0,,,
Guyana,GUY,1/31/2020,0,,,
Guyana,GUY,2/1/2020,0,,,
Guyana,GUY,2/2/2020,0,,,
Guyana,GUY,2/3/2020,0,,,
Guyana,GUY,2/4/2020,0,,,
Guyana,GUY,2/5/2020,0,,,
Guyana,GUY,2/6/2020,0,,,
Guyana,GUY,2/7/2020,0,,,
Guyana,GUY,2/8/2020,0,,,
Guyana,GUY,2/9/2020,0,,,
Guyana,GUY,2/10/2020,0,,,
Guyana,GUY,2/11/2020,0,,,
Guyana,GUY,2/12/2020,0,,,
Guyana,GUY,2/13/2020,0,,,
Guyana,GUY,2/14/2020,0,,,
Guyana,GUY,2/15/2020,0,,,
Guyana,GUY,2/16/2020,0,,,
Guyana,GUY,2/17/2020,0,,,
Guyana,GUY,2/18/2020,0,,,
Guyana,GUY,2/19/2020,0,,,
Guyana,GUY,2/20/2020,0,,,
Guyana,GUY,2/21/2020,0,,,
Guyana,GUY,2/22/2020,0,,,
Guyana,GUY,2/23/2020,0,,,
Guyana,GUY,2/24/2020,0,,,
Guyana,GUY,2/25/2020,0,,,
Guyana,GUY,2/26/2020,0,,,
Guyana,GUY,2/27/2020,0,,,
Guyana,GUY,2/28/2020,0,,,
Guyana,GUY,2/29/2020,0,,,
Guyana,GUY,3/1/2020,0,,,
Guyana,GUY,3/2/2020,0,,,
Guyana,GUY,3/3/2020,0,,,
Guyana,GUY,3/4/2020,0,,,
Guyana,GUY,3/5/2020,0,,,
Guyana,GUY,3/6/2020,0,,,
Guyana,GUY,3/7/2020,0,,,
Guyana,GUY,3/8/2020,0,,,
Guyana,GUY,3/9/2020,0,,,
Guyana,GUY,3/10/2020,0,,,
Guyana,GUY,3/11/2020,0,,,
Guyana,GUY,3/12/2020,1,,,
Guyana,GUY,3/13/2020,1,1,1,
Guyana,GUY,3/14/2020,1,1,,
Guyana,GUY,3/15/2020,4,1,,
Guyana,GUY,3/16/2020,4,4,4,
Guyana,GUY,3/17/2020,7,4,4,
High income,,1/22/2020,,,4,
High income,,1/23/2020,,,4,
High income,,1/24/2020,,,9,
High income,,1/25/2020,,,16,
High income,,1/26/2020,,,23,
High income,,1/27/2020,,,30,
High income,,1/28/2020,,,36,
High income,,1/29/2020,,,47,
High income,,1/30/2020,,,61,
High income,,1/31/2020,,,78,
High income,,2/1/2020,,,97,
High income,,2/2/2020,,,111,
High income,,2/3/2020,,,116,
High income,,2/4/2020,,,120,
High income,,2/5/2020,,,138,
High income,,2/6/2020,,,149,
High income,,2/7/2020,,,162,
High income,,2/8/2020,,,174,
High income,,2/9/2020,,,183,
High income,,2/10/2020,,,193,
High income,,2/11/2020,,,199,
High income,,2/12/2020,,,203,
High income,,2/13/2020,,,212,
High income,,2/14/2020,,,223,
High income,,2/15/2020,,,241,
High income,,2/16/2020,,,261,
High income,,2/17/2020,,,276,
High income,,2/18/2020,,,281,
High income,,2/19/2020,,,307,
High income,,2/20/2020,,,364,
High income,,2/21/2020,,,453,
High income,,2/22/2020,,,698,
High income,,2/23/2020,,,1050,
High income,,2/24/2020,,,1283,
High income,,2/25/2020,,,1539,
High income,,2/26/2020,,,1953,
High income,,2/27/2020,,,2564,
High income,,2/28/2020,,,3390,
High income,,2/29/2020,,,4667,
High income,,3/1/2020,,,5715,
High income,,3/2/2020,,,7165,
High income,,3/3/2020,,,8359,
High income,,3/4/2020,,,9694,
High income,,3/5/2020,,,11285,
High income,,3/6/2020,,,13531,
High income,,3/7/2020,,,16213,
High income,,3/8/2020,,,19011,
High income,,3/9/2020,,,22281,
High income,,3/10/2020,,,26385,
High income,,3/11/2020,,,30450,
High income,,3/12/2020,,,37113,
High income,,3/13/2020,,,45261,
High income,,3/14/2020,,,54009,
High income,,3/15/2020,,,64388,
High income,,3/16/2020,,,74877,
High income,,3/17/2020,,,87117,
Honduras,HND,1/22/2020,0,,,
Honduras,HND,1/23/2020,0,,,
Honduras,HND,1/24/2020,0,,,
Honduras,HND,1/25/2020,0,,,
Honduras,HND,1/26/2020,0,,,
Honduras,HND,1/27/2020,0,,,
Honduras,HND,1/28/2020,0,,,
Honduras,HND,1/29/2020,0,,,
Honduras,HND,1/30/2020,0,,,
Honduras,HND,1/31/2020,0,,,
Honduras,HND,2/1/2020,0,,,
Honduras,HND,2/2/2020,0,,,
Honduras,HND,2/3/2020,0,,,
Honduras,HND,2/4/2020,0,,,
Honduras,HND,2/5/2020,0,,,
Honduras,HND,2/6/2020,0,,,
Honduras,HND,2/7/2020,0,,,
Honduras,HND,2/8/2020,0,,,
Honduras,HND,2/9/2020,0,,,
Honduras,HND,2/10/2020,0,,,
Honduras,HND,2/11/2020,0,,,
Honduras,HND,2/12/2020,0,,,
Honduras,HND,2/13/2020,0,,,
Honduras,HND,2/14/2020,0,,,
Honduras,HND,2/15/2020,0,,,
Honduras,HND,2/16/2020,0,,,
Honduras,HND,2/17/2020,0,,,
Honduras,HND,2/18/2020,0,,,
Honduras,HND,2/19/2020,0,,,
Honduras,HND,2/20/2020,0,,,
Honduras,HND,2/21/2020,0,,,
Honduras,HND,2/22/2020,0,,,
Honduras,HND,2/23/2020,0,,,
Honduras,HND,2/24/2020,0,,,
Honduras,HND,2/25/2020,0,,,
Honduras,HND,2/26/2020,0,,,
Honduras,HND,2/27/2020,0,,,
Honduras,HND,2/28/2020,0,,,
Honduras,HND,2/29/2020,0,,,
Honduras,HND,3/1/2020,0,,,
Honduras,HND,3/2/2020,0,,,
Honduras,HND,3/3/2020,0,,,
Honduras,HND,3/4/2020,0,,,
Honduras,HND,3/5/2020,0,,,
Honduras,HND,3/6/2020,0,,,
Honduras,HND,3/7/2020,0,,,
Honduras,HND,3/8/2020,0,,,
Honduras,HND,3/9/2020,0,,,
Honduras,HND,3/10/2020,0,,,
Honduras,HND,3/11/2020,2,,,
Honduras,HND,3/12/2020,2,2,2,
Honduras,HND,3/13/2020,2,2,,
Honduras,HND,3/14/2020,2,2,3,
Honduras,HND,3/15/2020,3,2,,
Honduras,HND,3/16/2020,6,2,6,
Honduras,HND,3/17/2020,8,8,8,
Hong Kong,HKG,1/22/2020,0,,,
Hong Kong,HKG,1/23/2020,2,,,
Hong Kong,HKG,1/24/2020,2,,,
Hong Kong,HKG,1/25/2020,5,,,
Hong Kong,HKG,1/26/2020,8,,,
Hong Kong,HKG,1/27/2020,8,,,
Hong Kong,HKG,1/28/2020,8,,,
Hong Kong,HKG,1/29/2020,10,,,
Hong Kong,HKG,1/30/2020,10,,,
Hong Kong,HKG,1/31/2020,12,,,
Hong Kong,HKG,2/1/2020,13,,,
Hong Kong,HKG,2/2/2020,15,,,
Hong Kong,HKG,2/3/2020,15,,,
Hong Kong,HKG,2/4/2020,17,,,
Hong Kong,HKG,2/5/2020,21,,,
Hong Kong,HKG,2/6/2020,24,,,
Hong Kong,HKG,2/7/2020,25,,,
Hong Kong,HKG,2/8/2020,26,,,
Hong Kong,HKG,2/9/2020,29,,,
Hong Kong,HKG,2/10/2020,38,,,
Hong Kong,HKG,2/11/2020,49,,,
Hong Kong,HKG,2/12/2020,50,,,
Hong Kong,HKG,2/13/2020,53,,,
Hong Kong,HKG,2/14/2020,56,,,
Hong Kong,HKG,2/15/2020,56,,,
Hong Kong,HKG,2/16/2020,57,,,
Hong Kong,HKG,2/17/2020,60,,,
Hong Kong,HKG,2/18/2020,62,,,
